dish_id,menu_section,dish_name,menu_description,cleaned_descriptions,contains_peanuts,contains_egg,contains_sesame,contains_fish,contains_shellfish,contains_soy,contains_meat
6f3af379-c49b-443d-8179-efd11e079edb,Fried Sides,1. French Fries,more delicious than ever our signature piping hot thick cut salted french fries are golden on outside and fluffy on the inside.,delicious ever signature piping hot thick cut salted french fries golden outside fluffy inside,0,0,0,0,0,0,0
b0d0183c-eecd-423a-9c31-adf1854b5009,Appetizers,Fried Popcorn Tortellini,served with tomato sauce.,served tomato sauce,0,0,0,0,0,0,1
04ba8cdc-78fa-487c-970e-352876031422,Fried Rice,Scallop Fried Rice (large),"fried white rice with soy sauce, eggs, peas, carrots and green onions with scallop.",fried white rice soy sauce eggs peas carrots green onions scallop,0,1,0,0,0,1,1
740c1376-b836-4b63-8f23-2c62bad8cbc2,Fajitas & Enchiladas,Fajitas De Res,"beef. served with rice, refried beans, sour cream, guacamole, and flour tortillas.",beef served rice refried beans sour cream guacamole flour tortillas,0,0,0,0,0,0,1
d0c79041-1872-46fa-9147-8ad10dbee240,Specialty Pizza,Margherita (18 inch),"san marzano tomato sauce,cheery tomatoes, basil, fresh mozzarella and parmesan cheese.",san marzano tomato sauce cheery tomatoes basil fresh mozzarella parmesan cheese,0,0,0,0,0,0,0
499a4bbb-5b1b-490d-8804-09b2aef212b4,Appetizer,Fried Spring Roll,two large pieces.,two large pieces,0,0,1,0,0,1,1
0204578e-772f-44f6-941a-053283319ec0,Ice Cream,Mint Chocolate Chip (extra large),frozen yogurt.,frozen yogurt,0,1,0,0,0,0,0
d67e7359-cb3d-42d8-ba62-452673511e2c,"Pad Thai, Lo Mein & Chow Fun entrées",77. Mi Xao Do Bien,stir fried yellow noodles with seafood.,stir fried yellow noodles seafood,1,1,1,0,1,1,1
a0739fec-678e-45cf-8c17-41c2e6680ccc,For the Table,Loco Nachos,"sb blend cheese, lettuce, pico de gallo, black olives, jalapeños, sour cream.",sb blend cheese lettuce pico de gallo black olives jalapeños sour cream,0,0,0,0,0,0,0
a8278dcc-6cf9-47f4-b85a-c1b5bbb31f0c,Sushi - Maki - Nigiri,Spicy Girl Roll,"tuna, salmon, jalapeño, chili sauce, cucumber, tempura flakes.",tuna salmon jalapeño chili sauce cucumber tempura flakes,0,0,0,1,0,0,1
5465c134-b24e-48f4-93e4-c4cf4f03f8a4,Dirty Stuff,Mini Cini (large 8 piece),"north end's famous rice balls! mix and match: traditional, buffalo chix, sautéed spinach, spicy mac n cheese",north end famous rice balls mix match traditional buffalo chix sautéed spinach spicy mac n cheese,0,0,1,0,0,0,1
182ed74c-fd2e-4c2a-8b92-5a2fbda03461,Pizza,Small Blazin Buffalo,"roasted chicken, shaved romaine, sriracha sauce, bleu cheese, shredded mozzarella, romano cheese.",roasted chicken shaved romaine sriracha sauce bleu cheese shredded mozzarella romano cheese,0,0,0,0,0,0,1
913a213b-2c3b-4e10-9ed6-f173fdd2c1dd,Breakfast,Strawberry Sundae Waffle,"strawberry compote, chocolate sauce, vanilla gelato, pecan crumble whipped cream.",strawberry compote chocolate sauce vanilla gelato pecan crumble whipped cream,0,1,0,0,0,0,0
d25c9ee9-c77e-41a6-be11-2ab541713963,Dessert,Coppa Tiramisu,"soft sponge cake soaked with vanilla and espresso coffee, layered with sweet mascarpone and dusted with cocoa powder.",soft sponge cake soaked vanilla espresso coffee layered sweet mascarpone dusted cocoa powder,0,1,0,1,0,0,0
caaecbe3-e495-4356-996f-b69a695033f8,Shun`s Chinese Stir-Fried Sele,SC2 Spicy Garlic Chicken,"spicy. black wood ear, bamboo shoots, green and red pepper.",spicy black wood ear bamboo shoots green red pepper,0,0,0,0,0,0,1
959e3ea9-1e2d-4d28-ac77-0e5e07d04eff,Typical Mexican Dishes,Chicken Fajitas,"served with rice beans tortilla, sour cream and guacamole.",served rice beans tortilla sour cream guacamole,0,0,0,0,0,0,1
2759839a-eb25-4677-ba82-2bcdbda789d8,Specialties,Soup of the Day,lemon chicken rice,lemon chicken rice,0,0,0,0,0,0,1
8532d99d-89a1-4cf1-a6c9-366f5c628097,Calzones Brasileiros,Steak Tips (large),"steak, mozzarella and ricotta cheese. calzone comes with mozzarella cheese and ricotta cheese.",steak mozzarella ricotta cheese calzone comes mozzarella cheese ricotta cheese,0,1,0,0,0,0,1
a3d780d5-c68e-47d2-a9eb-bcef155bf439,Hush,Charcoal Grilled Spanish Octopus,"fra’mani sopressata, black garlic, yukon potato.",fra mani sopressata black garlic yukon potato,0,0,0,0,0,0,0
3d01fe7f-e542-4219-8f80-4daf5f85e815,Thai Salads,A26. Som Tum Papaya with Sticky Rice,"spicy. shredded green papaya, shrimp, tomato, and peanut are tossed in spicy thai chili-lime dressing. complement with fresh vegetable and sticky rice.",spicy shredded green papaya shrimp tomato peanut tossed spicy thai dressing complement fresh vegetable sticky rice,1,0,0,0,1,1,0
246153cc-b753-4c84-9b5e-7fc785019431,Panini,Turkey BLT,"with lettuce, tomatoes, and mayo.",lettuce tomatoes mayo,0,0,0,0,0,0,1
6cf3d614-35cb-4d36-a05a-bbddd2971501,Sauteed Dishes (Dinner),ST11. Rama Garden (squid),steamed mixed vegetables and meat served with peanut sauce.,steamed mixed vegetables meat served peanut sauce,1,0,0,0,0,0,1
ccdf2f68-87ee-4289-ac35-332fe1f65cda,Roll Ups,Mediterranean Tuna Roll up,"lettuce, tomato, olives and artichokes. with syrian bread.",lettuce tomato olives artichokes syrian bread,0,0,0,1,0,0,0
daa19366-69c5-43ac-8fce-bc99dc669278,Appetizers,Mozzarella Sticks (30 count),served with marinara sauce.,served marinara sauce,0,0,0,0,0,0,0
17b514fb-7bf6-4624-b051-af732ecad67a,Makimono (Raw),Tekka Maki,tuna.,tuna,0,0,0,1,0,0,0
6ecdd3d4-11f5-40ce-91d0-cf676d45d624,Breakfast,Huevos Con Chorizo,our style of scramble egg mixes with chorizo.,style scramble egg mixes chorizo,0,1,0,0,0,1,1
ba898c5d-fd8a-4f86-ade7-317286c6fc0c,Bebidas,Aqua de Coco,coconut water.,coconut water,0,0,0,0,0,0,1
7be28869-e661-4f62-8b81-d6513165e193,From the Clay Heaven,"What the ""Tikka""","chicken tikka, boneless chicken marinated and grilled in tandoor.",chicken tikka boneless chicken marinated grilled tandoor,0,0,0,0,0,0,1
95061b48-534e-4c07-a857-0be730337565,Pasta,Eggplant Parmesan pasta,served with garlic bread and cheese.,served garlic bread cheese,0,1,0,0,0,0,0
2cbc188e-2deb-4a4a-b53d-9871601aa2db,Sandwiches,Chicken Club Roll-Up,"bacon, cheddar, lettuce, tomato & mayonnaise.",bacon cheddar lettuce tomato mayonnaise,0,0,0,0,0,0,1
8f770aaf-a7af-49a4-9eec-eac4dc8c1603,Breakfast,Vegan Tofu Scramble Wrap,"housemade tofu scramble with hummus, kale, slaw, avocado on a whole wheat wrap, grilled.",housemade tofu scramble hummus kale slaw avocado whole wheat wrap grilled,0,0,0,0,0,1,0
cb59f023-f871-4f3c-a553-315b567ec85b,Appetizers,Fresh Roll,shredded lettuce and rice vermicelli combined with sliced pork and shrimp or tofu wrapped in softened rice paper and served with peanut sauce.,shredded lettuce rice vermicelli combined sliced pork shrimp tofu wrapped softened rice paper served peanut sauce,1,0,0,0,1,1,1
2f64ad56-46b6-40e8-9205-9e196f913de1,Large Gourmet Calzones,Chipotle Chicken,"cheese, sauce on the side, chipotle chicken, fresh mushroom and bacon.",cheese sauce side chipotle chicken fresh mushroom bacon,0,0,0,0,0,0,1
f6ff7f2e-a3a7-450f-b0a3-b918ac92d70c,Appetizers,Edamame,steamed soy bean pods with salt.,steamed soy bean pods salt,0,0,0,0,0,1,0
4a6cdff7-68cb-4c0b-8ab4-e19d758da33a,Rice Bowl,Teriyaki Spicy Chicken Bowl,served with rice and mixed vegetable. hot and spicy.,served rice mixed vegetable hot spicy,0,0,0,0,0,0,1
ca899708-59e6-4485-89cf-da900a4f023c,Rice Noodles,Braised Pork Rice Noodle Soup,"spicy. most popular. rice noodles in our house special broth, topped with braised pork, sausage and vegetables.",spicy popular rice noodles house special broth topped braised pork sausage vegetables,1,1,0,0,0,0,1
5493eb57-da0c-435b-b7f8-b3bc0feebb21,Homemade Side Orders,Assorted Tortillas,serving 20.,serving,0,0,0,0,0,0,0
df6bf6de-42dc-4262-a179-7ff91aa5e59e,Cold Wraps & Bowls,Uva,"grilled chicken, fresh strawberries and grapes, goat cheese, almonds, organic mesclun, mixed greens, and balsamic vinaigrette, served in a honey wheat tortilla.",grilled chicken fresh strawberries grapes goat cheese almonds organic mesclun mixed greens balsamic vinaigrette served honey wheat tortilla,0,0,0,0,0,0,1
cdc7193f-9c0d-4519-adf7-6719b010da74,Hand Battered,Chicharron de Cerdo,hand battered pork belly.,hand battered pork belly,0,0,0,0,0,0,1
2da95773-2fde-49bb-8876-d63c77e12b59,Noodles,Spicy Kimchi Seafood Ramen,rich chicken and pork noodle soup base topped with assorted seafood and spicy kimchi and greens.,rich chicken pork noodle soup base topped assorted seafood spicy kimchi greens,0,0,0,0,0,0,1
ae820111-07ce-4c61-a086-c8d3c1fbb43b,Signature Wraps/ Subs,Southwest Chicken,"grilled chicken, grilled onions & peppers, cheese, and bbq sauce, served with chips.",grilled chicken grilled onions peppers cheese bbq sauce served chips,0,0,0,0,0,0,1
861cde80-a8be-4a18-9205-75c0537ad615,Sandwiches,Chili Pepper Chicken,"chilled five-spice marinated seared–steamed chicken breast, cucumber, cilantro, romaine, house-made chili pepper mayo sauce.",chilled marinated chicken breast cucumber cilantro romaine chili pepper mayo sauce,0,0,0,0,0,0,1
4f7781a3-70eb-43ce-9495-47b2fbcc64a2,Catering Chicken,Chicken Jalfrezi (small),"low fat all-white chicken gently tempered with fresh tomatoes, pepper, onions, broccoli, mushrooms, and other herbs.",low fat chicken gently tempered fresh tomatoes pepper onions broccoli mushrooms herbs,0,0,0,0,0,0,1
da53d236-2fdb-4d47-961d-3f7b743dae49,Breakfast Omelettes,122. Philly Cheese Steak Omelette Breakfast,"onions, peppers and cheese.",onions peppers cheese,0,1,0,0,0,0,1
5f9e13cc-960a-4022-8183-1e29a0381fbd,Noodles & Rice,Yaki Udon,stir-fried japanese udon.,japanese udon,0,0,1,0,0,1,0
7e3cba78-aea4-4ae9-b603-2a070f22d92a,Juices,Drop Us A Beet,"lemon, beet, ginger, apple.",lemon beet ginger apple,0,0,0,0,0,0,0
ce95480c-7d8f-4409-9a1f-f2f8e3675cce,Gourmet Calzones,Margherita Calzone (16 inch),sliced tomatoes over fresh basil leaves and fresh mozzarella.,sliced tomatoes fresh basil leaves fresh mozzarella,0,0,0,0,0,0,1
ed76e37d-c760-4d68-8c94-6e95bbac29d3,Enchiladas,Enchiladas Mexicanas,two flour tortillas filled with our traditionally slow cooked beef that is pulled and shredded. topped with melted cheese and our delicious roasted poblano cream sauce. served with rice and beans.,two flour tortillas filled traditionally slow cooked beef pulled shredded topped melted cheese delicious roasted poblano cream sauce served rice beans,0,0,0,0,0,0,1
0672ea42-7b2f-43b6-b567-6ef7618a2bb0,Wraps & Roll Ups,Italian Antipasto,"lettuce, tomatoes, onions, salami, mortadella, cooked salami, and provolone cheese.",lettuce tomatoes onions salami mortadella cooked salami provolone cheese,0,0,0,0,0,0,1
3070387a-0e4d-4481-899b-30d87a2ff5e7,Quesadilla,Grilled Vegetable Quesadilla (large),"grilled flour or whole wheat tortilla with a choice of vegan mexican or cilantro white rice, vegan base pinto, black or refried beans, choice of grilled vegetables, cheese, lettuce, pico de gallo and choice of salsa.",grilled flour whole wheat tortilla choice vegan mexican cilantro white rice vegan base pinto black refried beans choice grilled vegetables cheese lettuce pico de gallo choice salsa,0,0,0,0,0,0,0
9db58c29-5a17-43af-8ff7-60f10fa113c1,Drinks,Fountain Drink (large),"coke, coke zero, diet coke, sprite, sprite zero, iced tea,dr. pepper, fanta orange,",coke coke zero diet coke sprite sprite zero iced tea dr pepper fanta orange,0,0,0,0,0,0,0
407ee83e-eeb1-4900-b7be-df7651ca578d,Antojitos Mexicanos,En Frijoladas Oaxaquenas Servids con Salsa Bandera y Aguacate,"corn tortilla stuffed with cheese immersed in a black bean sauce, topped with pico de gallo and avocado.",corn tortilla stuffed cheese immersed black bean sauce topped pico de gallo avocado,0,0,0,0,0,1,0
9c6dc8ed-bbd4-4c04-8b30-f614c845de29,Mains,Short Rib Shepherdâ€™s Pie,"guinness gravy, carrots, turnips, peas, mashed potatoes, onion strings",guinness gravy carrots turnips peas mashed potatoes onion strings,0,0,0,0,0,0,1
349e57a5-944e-462d-9e71-43d153e138d2,Specialty Wraps,Grilled Chicken Fajita Wrap,"onions and peppers, jalapeño peppers and hot sauce.",onions peppers jalapeño peppers hot sauce,0,0,0,0,0,0,1
a9e4ed40-6ff6-437d-bfa7-c2a5ebb69ed9,Bistro Classics,Classic French Onion Soup,"beef broth, gruyère, sourdough croutons.",beef broth gruyère sourdough croutons,0,0,0,0,0,0,1
0ee46459-5d9f-4d3a-9d1e-da1e613cffe4,Hot Sub,B.L.T Sub (Large),"bacon, lettuce, and tomato.",bacon lettuce tomato,0,0,0,0,0,0,1
dd5def8e-452b-4dbc-aa08-3be52eb8786c,Sandwiches & Patties,Chopped Jerk Chicken Sandwich,served with sweet plantain and dill slaw.,served sweet plantain dill slaw,0,0,0,0,0,0,1
14993f57-88e4-4912-b152-82baee73d90c,Veggies,Spicy Okra,"wok roasted okra, shrimp paste, and garlic.",wok roasted okra shrimp paste garlic,0,0,0,0,1,0,0
2bd69e0a-4b93-41f5-a7d8-cbf5b69f6d53,Brazilian Pizzas,Romeu e Julieta (large 16 inch),"leite condensado, goiabada fatiada, mussarela fresca e queijo.",leite condensado goiabada fatiada mussarela fresca e queijo,0,0,0,0,0,0,0
eee05cbd-ba8a-44d0-b5f3-2c24d8ce69b2,Sides,Chicken Salad (12 oz. Container),12 oz. container.,oz container,0,0,0,0,0,0,1
0136b320-4b68-471d-b1d6-9255ba3d707d,Wraps,Fresh Vegetable Wrap,"lettuce, tomatoes, red sweet onions, green peppers, and cucumbers with olive oil.",lettuce tomatoes red sweet onions green peppers cucumbers olive oil,0,0,0,0,0,0,0
89394056-ec5d-4ad2-858a-aaeabc7f3835,Classic Cupcakes,Chocolate Ganache (single),valrhona chocolate cupcake with a thin layer of callebaut chocolate ganache icing topped with a fondant flower.,valrhona chocolate cupcake thin layer callebaut chocolate ganache icing topped fondant flower,0,1,0,0,0,0,0
1225ffd7-1486-4cc8-802a-ae8fae60480c,Lunch - Create A Gourmet Original,Basil,"spicy. mushroom, onion, red and green pepper, fresh basil in chili garlic sauce.",spicy mushroom onion red green pepper fresh basil chili garlic sauce,0,0,0,0,0,0,0
dc92eab2-667a-4809-b608-85d1a19e828d,Steaks Subs,Porkey Steak (large wrap),"with bacon, provolone.",bacon provolone,0,0,0,0,0,1,1
4f727901-d8ab-40fd-9331-366814989be9,Nigiri,Buri - Wild Yellowtail,"cubeb, thai chili butter, and sea bean. served raw or undercooked. consuming raw or undercooked meat, poultry, seafood, shellfish or eggs may increase your risk of foodborne illness.",cubeb thai chili butter sea bean served raw undercooked consuming raw undercooked meat poultry seafood shellfish eggs may increase risk foodborne illness,0,1,0,0,0,0,1
500d954e-a99e-4054-a3d9-c22b3e851864,Espresso/Espresso Lattes,Americano (12 oz ( hot ) ( 1 shot )),espresso shots topped with hot water. available hot only.,espresso shots topped hot water available hot,0,0,0,0,0,0,0
499063bd-eede-49c5-a6b8-c7d2982f0f14,Sandwiches,89. Ham & Cheese Sandwich,"mayo, tomatoes, onions, and provolone cheese.",mayo tomatoes onions provolone cheese,0,0,0,0,0,0,1
d1c6412c-200e-4b97-9af9-8e846e0f885a,Special Omelettes,Steak and Cheese Omelette,served with home fries or grits and toast,served home fries grits toast,0,1,0,0,0,0,1
cc953f97-ec5f-4911-af59-e57a4f1622cd,Sandwiches,Tuna & Swiss Melt,freshly made tuna salad on sourdough toast topped with melted swiss. served open-faced.,freshly made tuna salad sourdough toast topped melted swiss served,0,0,0,1,0,0,1
580ac278-c16f-40f1-875b-7c35f56a9ae9,Italian Pizza & Calzones,Garden Veggie (small 14 inch),"onion, green pepper, spinach, mushroom, broccoli and fresh garlic.",onion green pepper spinach mushroom broccoli fresh garlic,0,0,0,0,0,0,1
853ff55f-691e-414b-98a8-3f8f04d031e3,Lamb,Rogan Josh,spicy. boneless pieces of lamb cooked in a traditional bombay masala.,spicy boneless pieces lamb cooked traditional bombay masala,0,0,0,0,0,0,1
2114f0e7-b9b0-4058-9cac-18dda052dd0f,Wraps,Roast Beef Club Wrap,"lettuce, tomato, bacon and mayo.",lettuce tomato bacon mayo,0,0,0,0,0,0,1
74e7e4e1-b4f5-4738-beaa-78e4937f8afe,Premium Pasties,The Pilgrim,"house roasted chicken, sweet potato, grilled onion and homemade stuffing. served with red wine gravy and cranberry sauce.",house roasted chicken sweet potato grilled onion homemade stuffing served red wine gravy cranberry sauce,0,1,1,0,0,1,1
4b6cc679-6894-4765-bcea-206e7e2df208,Appetizers,Mozzarella Sticks,served with red sauce.,served red sauce,0,0,0,0,0,0,0
d0f7c33b-73b3-4cc5-891b-8f5b2b87c6bd,Soup,Tom Yum Soup,"hot. thai-style spicy hot and sour soup with lemongrass, lime juice, tomato, cilantro and mushroom.",hot spicy hot sour soup lemongrass lime juice tomato cilantro mushroom,0,1,0,0,0,1,1
ea4c16d9-a6fa-41a8-96f2-8fad983b80f1,Appetizers,A1. Fantasy Island,"raw. with mango and strawberry, it will deliver a true taste of salmon flavor to your tongue along with salmon roe and seaweed salad.",raw mango strawberry deliver true taste salmon flavor tongue along salmon roe seaweed salad,0,0,1,1,0,0,1
d72e54d3-d02e-4f66-88d1-1d55e2989f25,Tandoori,Barrah Baluchi (Boti Kebab),boti kebab. tender pieces of lamb marinated in yogurt sauce and baked in tandoor.,boti kebab tender pieces lamb marinated yogurt sauce baked tandoor,0,0,0,0,0,0,0
3ea566c2-351b-4749-b697-e6e3293b771a,Arizona Sandwiches,Buffalo Chicken Sandwich,buffalo grilled chicken on a toasted bun.,buffalo grilled chicken toasted bun,0,0,0,0,0,0,1
0d591caa-070e-491d-9b37-702553d642a8,Desserts,Cheesecake,"served with chocolate toppings, strawberries, and walnuts.",served chocolate toppings strawberries walnuts,0,1,0,0,0,0,1
2f93cdeb-5989-4734-ba39-4d2bc69409fa,Tandoori Entrees,Paneer Tikka,"spicy. home-made cottage cheese marinated in special tandoori, masala mixed with vegetables and broiled in tandoori oven. served with basmati rice.",spicy cottage cheese marinated special tandoori masala mixed vegetables broiled tandoori oven served basmati rice,0,0,0,0,0,0,0
0d5c4d72-2048-4aa3-a7c7-ae6e8dc1ee09,Juices,Watermelon,seasonal.,seasonal,0,0,0,0,0,0,0
d306fd14-a477-44fb-aee7-71600175d3c7,Gourmet Pizza,New York (large),"buffalo chicken, red onion and red pepper.",buffalo chicken red onion red pepper,0,0,0,0,0,0,1
95554317-9141-4cf0-b90e-629abcbae846,Smoothies,Immunity Tonic,"spinach, lemon, kiwi, mint, cucumber.",spinach lemon kiwi mint cucumber,0,0,0,0,0,0,0
c4e2634b-2cce-4d8f-92dc-1aceef2bbd85,Gourmet Pizza,Chicken Pesto Supreme Pizza (small 10 inch pizza),"pesto sauce base. grilled marinated chicken, roasted red peppers and onions.",pesto sauce base grilled marinated chicken roasted red peppers onions,0,1,0,0,0,1,1
4493a454-207e-4d62-b7f3-ba2d9f9e0e79,Entrees,Veggie Spaghetti,"zucchini, caramelized onion, sun-dried tomato pesto, pecorino romano, pine nuts",zucchini caramelized onion tomato pesto pecorino romano pine nuts,0,0,0,0,0,0,0
4490c050-ac67-483c-a5e8-823d5a484626,"Juices, Cold Drinks & Water",Spindrift - Lemon (regular),spindrift - lemon,spindrift lemon,0,0,0,0,0,0,0
46ed9e21-cb54-4a75-8996-075498817cdb,Salads,Pan Seared Tuna Nicoise Salad,"grilled artichoke, potato, heirloom tomato, egg, haricots verts, olives, and lemon vinaigrette dressing.",grilled artichoke potato heirloom tomato egg haricots verts olives lemon vinaigrette dressing,0,1,0,1,0,0,1
bf23ea2b-dd4f-4e41-94dc-195cef26e9d6,Ice Cream & Gelato,"Talenti Peanut Butter Fudge Sorbet, Pint","our rich, creamy, vegan peanut butter fudge sorbetto features a decadent swirl of dairy-free fudge. don’t be surprised if you find yourself asking “how did my peanut butter find its way to the freezer? and how does it taste this good?”",rich creamy vegan peanut butter fudge sorbetto features decadent swirl fudge surprised find asking peanut butter find way freezer taste good,1,1,0,0,0,0,0
